#gene_id	length	counts	tpm
TrG0809C	327	0	0
TrB0773W	1131	39	21.1348
TrB0393C	804	1	0.855331
TrB0385W	3618	21	3.00376
TrG1105W	954	18	12.1688
TrA1759W	3294	120	18.9848
TrB1771W	534	42	68.7066
TrE0843W	771	28	25.4333
TrB0381W	456	201.853	447.621
TrB0024W	900	15	10.9684
TrB0709C	876	11	8.34628
TrB0379C	891	0	0
TrA1151W	3651	128	18.1316
TrB0383C	1620	7.043	2.46516
TrB1774W	591	94	128.939
TrB1231W	1260	71.895	34.0376
TrB0372W	1182	2	1.02521
TrE0362C	5217	67.001	6.50506
TrC1063C	753	0	0
TrB0368C	231	0	0
TrC1506C	288	0	0
TrB0653C	354	16	59.3165
TrF0229W	423	0	0
TrB0366W	2730	50	9.7015
TrG0600C	1362	23	9.89985
TrC0194W	351	0	0
TrB0874C	972	0	0
TrB0362C	930	2	1.39899
TrB0360C	342	1324	5283.08
TrG0078C	702	63	65.7331
TrB0358W	579	11	15.6203
TrE0498W	996	1	0.63858
TrA0833W	807	5	4.25408
TrB0356W	1848	36	10.8145
TrB1435W	801	16	13.7583
TrB0350W	1026	7	4.29965
TrB0681C	1134	114.963	62.0914
TrA0018C	1269	4	1.8772
TrB0349C	2241	37	8.93281
TrG0836C	1845	1	0.300964
TrF0536C	1743	75	24.1033
TrD0548W	2205	41	10.0798
TrB1301W	993	83	53.2126
TrA1507C	948	13	8.86296
TrF1145C	825	11	9.07178
TrB0348W	1212	34	16.8911
TrD0111C	1410	2	0.825564
TrB0341W	963	0	0
TrB0689C	1551	68.968	25.4089
TrG0328W	1440	11	4.42717
TrA0567W	1797	38.068	11.8103
TrA2114W	933	1	0.696479
TrC0816C	663	6.09	6.93843
TrD0973C	1512	1	0.379703
TrB0334W	1662	4	1.35869
TrG0650W	732	9	8.82037
TrE0207C	1335	15	6.6155
TrB0332W	1014	37	23.0787
TrG1205W	324	0	0
TrA0239W	618	9	11.4677
TrA0183W	1506	31	11.8265
TrB0331C	1995	10	2.75252
TrF0806W	807	14	11.9114
TrA0418C	7869	6	0.380057
TrF1018W	936	13	9.01527
TrF0251C	1347	9	3.92631
TrE0986C	3159	0	0
TrD0714W	1107	15.894	8.85142
TrB0330C	1359	8	3.45265
TrB1123W	846	28	22.2937
TrB0891C	1686	4	1.33615
TrB0329W	813	8	6.73539
TrC0518W	474	5	10.2565
TrB0327C	774	17	15.3551
TrD0568W	2139	58	14.7546
TrB0323C	651	1	1.17239
TrB1454C	1185	10.994	5.61758
TrF1014W	1578	7	2.52689
TrB0322W	558	374.993	567.469
TrB0999W	282	0	0
TrD0767C	780	162	144.704
TrB0321W	1818	33	10.1017
TrB1299C	624	0	0
TrB1215W	1281	124	57.5228
TrB0315W	969	27	17.8789
TrB0312C	945	11	7.53116
TrB0310C	1686	36	12.0254
TrB1291C	1455	105.619	41.984
TrB0309C	675	100	110.792
TrF0403C	1338	0	0
TrB0776C	2439	4325.72	950.347
TrD0919W	1446	0	0
TrB1042C	402	0	0
TrB0306W	1716	51	16.6899
TrB1796W	957	2	1.34645
TrB0743C	528	1	1.66973
TrC0026W	708	6	6.18037
TrB0305W	669	11	12.3568
TrB0302C	873	0	0
TrB0301W	894	14	10.3308
TrB0298W	1473	18	7.05069
TrB1670C	1650	12	4.11075
TrA0870W	1077	6	3.46108
TrB0297W	2574	6	1.24196
TrG0110C	429	68	170.413
TrC0474W	759	0	0
TrB0294C	3549	29.035	4.23969
TrB0819C	477	3	6.0771
TrG1188C	1509	0	0
TrG0611W	1929	41	11.7261
TrB0293C	2325	47	10.8901
TrB0289W	4200	70.655	8.62125
TrC0367C	3297	30.03	4.74633
TrA1195W	597	28	37.7652
TrA0664C	444	143.332	335.406
TrB0288C	510	4	7.12076
TrG0028C	1170	30	15.5764
TrB0286C	1242	12	5.78321
TrC0048W	936	25	17.337
TrB1479C	1473	29	11.3594
TrB1607C	2028	28	7.56489
TrA0927W	1383	10	4.22526
TrC1394W	1104	37	20.677
TrE0445W	297	24	131.184
TrB0425C	1590	26	9.30223
TrB0421C	261	8	59.8028
TrF0626W	82	0	0
TrB1538C	1311	76	34.2691
TrB0278W	909	40	28.8563
TrA0792C	306	15	76.5769
TrG0265W	180	6	133.88
TrB0276W	1803	68.408	21.1412
TrG0486W	1191	9	4.56981
TrA0412W	1122	105.968	58.0112
TrB0275C	1326	36.113	16.0587
TrB0273C	1392	15	6.28841
TrB0272W	129	0	0
TrB0925C	2427	197.318	43.5879
TrA1454W	1206	36	17.9957
TrB1277C	1032	0	0
TrE0407C	384	2	6.26031
TrC0682W	1659	17	5.78664
TrF0132W	1014	2	1.2475
TrB0269W	987	0	0
TrB0266C	1464	5	1.97292
TrE0998W	1020	1010	625.144
TrB1348W	1218	2	0.987502
TrA0738C	6600	100.311	7.62165
TrB1017C	3435	87.972	13.3038
TrB0264C	1419	0	0
TrA0047C	1608	9	3.17766
TrA0499C	1497	311.29	119.607
TrD1175W	642	406.946	487.732
TrB0780C	1422	63	25.7414
TrB0263W	1506	0	0
TrG0752W	1050	1	0.596055
TrB1583W	987	1	0.646254
TrC0802W	3336	73.25	11.4315
TrB0946C	1821	12	3.66636
TrG0601C	1890	125	36.5948
TrA0693C	1257	11	5.22315
TrG0371C	1005	1	0.631079
TrB0260W	1554	0	0
TrB0256C	453	1	2.24714
TrB0255W	117	0	0
TrC0527W	864	15	11.5993
TrB0254W	1728	229	74.3369
TrG0820C	498	0	0
TrD0709C	600	0	0
TrB0251C	1908	50	14.4801
TrB0248C	1329	19	8.42577
TrG0404W	537	2	3.23898
TrA2089C	948	0	0
TrB1486C	3540	620.512	90.8532
TrB1848C	966	32	21.277
TrF0201C	1509	0	0
TrB0247W	1215	8	3.96215
TrB1249C	399	0	0
TrC0501C	420	362	946.209
TrF1197W	1878	0	0
TrF0936W	3048	28	4.81776
TrB0514C	5004	27	2.7386
TrE0644C	1800	28	8.66995
TrF0418C	1470	101.786	39.9673
TrE1012C	879	16	12.0832
TrB0245W	2343	68	15.6211
TrB1464C	1098	8	4.50193
TrB0932W	4116	50	6.23313
TrB0382W	627	45	56.0125
TrB0242W	837	0	0
TrD0538W	1749	1	0.3201
TrB0828C	537	641.004	1038.1
TrD0566C	966	9	5.98417
TrD0213C	828	53	43.487
TrB0235W	759	1	0.929247
TrB0231W	3957	179.154	23.2889
TrE0816W	1938	9	2.56039
TrA1582C	3654	75.032	10.6191
TrC0976C	3063	48.022	8.21898
TrB0228C	1086	8	4.56572
TrB0227C	705	3	3.11003
TrA1819C	855	3	2.35375
TrF1012W	351	40	150.944
TrB0223W	1572	0	0
TrB1658W	1449	64	25.5664
TrA0098C	2760	0	0
TrG0213C	975	1	0.656777
TrA0271W	1368	24	10.2754
TrC1496W	1335	0	0
TrB0219C	1380	261	110.569
TrA1437C	1200	27	13.581
TrF0257C	2436	27	5.93992
TrB1175W	1491	2	0.772145
TrB0214W	2277	45	10.6723
TrA1414W	2940	22	3.93676
TrE0010C	1884	1	0.293828
TrB0699C	1521	44	16.5896
TrB0210C	960	47	31.51
TrA0019C	1230	7	3.4144
TrC1428W	2766	0	0
TrB0208W	672	32	35.6985
TrB0207W	753	0	0
TrA2031C	3573	1	0.144967
TrB0206W	2187	41	10.1729
TrD0196W	276	0	0
TrE0162W	1074	35	20.2622
TrF1124C	1107	0	0
TrB1219W	558	5	7.56639
TrG0129W	930	7	4.89648
TrF0616W	864	212	163.937
TrE0334C	1185	17	8.68663
TrD0432C	222	10	118.767
TrF0190C	882	3	2.25502
TrB0188C	906	1	0.724647
TrB0187C	870	0	0
TrC1568W	11172	0	0
TrB1374C	1755	2	0.637666
TrG0940C	4656	44	4.81454
TrF0922W	1464	1	0.394583
TrA1129W	2259	8	1.91421
TrF0547C	1071	21.046	12.2279
TrB0183C	1242	9	4.33741
TrB0942C	1017	0	0
TrB0182C	2349	5	1.14534
TrA0311W	234	4	40.369
TrD0113W	1590	3	1.07333
TrB0834C	372	3	10.021
TrD1020C	585	1095.01	1528.04
TrE0933W	2235	19	4.60091
TrB0179W	675	1	1.10792
TrC0977C	477	0	0
TrB0177C	3381	0	0
TrB0774W	1386	0	0
TrA1370C	2331	7	1.61728
TrG0963C	5487	14.798	1.36282
TrC0881W	1161	87.195	45.715
TrA1027C	1476	72	28.1344
TrA2026C	1971	2	0.558134
TrA0923W	2112	18	4.64502
TrE0304C	1908	0	0
TrB0173C	2163	16	4.01945
TrE0451W	4353	46	5.40411
TrB0042W	2811	15	2.81879
TrB0170C	1032	26	15.8493
TrA2081W	3009	471.004	82.1834
TrG1056C	741	6	5.77507
TrF0506C	1866	0	0
TrA0643C	1008	133	83.606
TrA1849W	1473	26	10.1843
TrB0872C	2052	0	0
TrB0388C	1050	1	0.596055
TrB0164W	603	44	58.3694
TrB0384W	1281	11	5.10283
TrA0821C	966	0	0
TrG0816W	2163	4	1.00486
TrA1098W	930	5	3.49749
TrA0534W	1476	39	15.2394
TrB0561W	594	80	108.811
TrA1731C	3726	11	1.52467
TrB0156W	756	9	8.4117
TrA0159C	636	1	1.21657
TrG0589W	990	6	3.86205
TrE0556W	2106	102	26.4064
TrB0902C	1275	16	7.46529
TrB0152W	1239	103	49.7882
TrE0918C	3156	17	2.81677
TrF1062C	2751	68	13.0837
TrB1022C	1383	15	6.33789
TrG0389W	186	0	0
TrA1259C	2820	25	4.68159
TrB0151C	576	22	31.5181
TrB1653C	675	115.069	127.487
TrD0602W	2367	107.208	24.3503
TrB0081C	1203	1	0.501435
TrB1634W	1026	9.016	5.53793
TrA1957C	813	0	0
TrG1062C	894	0	0
TrB0149C	1467	43	16.9256
TrD1261W	864	27	20.8788
TrB0145C	4974	11	1.1228
TrB0144W	891	40	29.652
TrA0629W	2064	57	15.0961
TrG0412W	633	5	6.129
TrB0135W	1956	23	6.47462
TrB1675C	666	340.147	384.786
TrB0130C	1155	12	6.3326
TrB0126C	384	0	0
TrB0205W	465	0	0
TrB1176W	522	1	1.70496
TrF0191C	2988	15	2.63728
TrA1915W	315	2	9.5596
TrC1238W	303	0	0
TrF0826W	1437	59	23.8052
TrB0655C	3291	181.527	28.7471
TrB0117C	1185	102	52.1198
TrB0115W	3936	34	4.4449
TrG0722W	912	4	2.87277
TrB0989W	2202	11	2.70847
TrG0994C	1455	9	3.57754
TrB0113W	228	0	0
TrB0770W	384	15	46.9524
TrF0054W	2019	20	5.43082
TrA1292C	243	19	172.049
TrB0112W	873	1	0.762322
TrA0505W	654	9	10.4753
TrF0364C	1803	13	4.01761
TrB0485C	948	19	12.9536
TrA0008W	1032	0	0
TrG1021W	936	3	2.08045
TrB0199C	3690	14	1.96073
TrB0675W	396	49	144.063
TrE0849W	1020	236.152	146.168
TrB0111W	1365	19	8.15634
TrD0032W	1386	6	2.52852
TrB1235W	1428	123.779	50.3203
TrA1168C	189	1	19.6653
TrB0109W	4524	1	0.112792
TrB0107C	3306	113	17.8074
TrA0994W	789	2	1.75727
TrE0076C	1425	17	6.92853
TrB0106W	2901	42.004	7.62644
TrC1520C	1437	3	1.21043
TrC0199C	1809	0	0
TrB0103C	201	11	179.939
TrA0235C	297	0	0
TrF0965C	453	32	71.9086
TrB1173W	1944	67	18.9936
TrB0451W	2367	69	15.672
TrB0099W	1827	39	11.8707
TrB0097W	1197	27	13.6236
TrF0466W	2094	0	0
TrB0093W	591	5	6.85848
TrA1424W	459	5	10.9429
TrA0431C	1902	0	0
TrB0092C	2697	32	6.29233
TrE0452C	204	17	265.547
TrE1093W	1671	18.219	6.14972
TrB0123W	465	20.817	44.3776
TrE0928W	2139	30	7.63168
TrD1086W	651	68	79.7224
TrB0090C	1500	0	0
TrA1881W	558	0	0
TrB0088C	2064	4	1.05938
TrB1328W	435	6	14.6275
TrA0105C	3327	247	38.6595
TrB1910W	1824	0	0
TrB1503C	708	7	7.21044
TrC1372C	1371	3	1.28102
TrD0135C	1317	0	0
TrB0570W	165	3.331	86.3036
TrC0593W	780	140.722	125.698
TrD0808C	216	9	116.687
TrA0610W	171	0	0
TrB0714C	3834	28	3.76437
TrB0082C	2949	1	0.178349
TrD0117W	1137	9	4.84467
TrG0502C	78	0	0
TrE0798C	1170	794.903	412.724
TrB0648W	3123	89.274	14.9612
TrE1068W	2697	56	11.0116
TrB0080C	1578	0	0
TrB0543W	1299	12	5.47218
TrB1266C	1341	32	14.0362
TrB1735C	795	3	2.60751
TrE0738C	1473	11	4.30876
TrB1642C	1464	29	11.4429
TrB0077C	975	0	0
TrB0076C	2379	1	0.225857
TrA1920W	1185	0	0
TrB1858C	750	3	2.83679
TrB0075W	2031	7	1.88806
TrC0996W	174	0	0
TrE0265W	2172	74	18.5034
TrB0074C	4554	66	7.39253
TrF0977W	1062	31	18.2082
TrA1688C	4032	241.987	30.8348
TrB0096W	489	0	0
TrE1278W	600	0	0
TrC0577W	1353	23	9.97984
TrD0362C	2034	5	1.34636
TrB1655W	1062	4	2.34945
TrD0928W	942	35.275	24.2536
TrA0275W	282	3	18.5373
TrB0057W	1269	6	2.81579
TrC0154C	1491	3	1.15822
TrC0483C	894	13	9.59292
TrE0653C	1557	0	0
TrB0052W	777	17	15.2696
TrB0051C	1080	7	4.02352
TrB0048C	219	0	0
TrB0043W	615	4	5.13729
TrA0771C	411	2	5.45657
TrB1366W	282	2	12.3582
TrB0041C	891	33	24.4629
TrD0867W	1161	29	15.2042
TrB1625W	273	6	40.0906
TrA1827C	2112	51	13.1609
TrB0038W	1251	0	0
TrE0858W	4680	13.003	1.41506
TrB0034C	6117	35	2.87784
TrD1091C	225	0	0
TrB0215C	981	12	7.81771
TrD0982C	1578	15	5.41477
TrB0028W	954	7	4.73232
TrG0503C	1056	0	0
TrD1266C	180	11	245.447
TrB0021C	684	185	200.824
TrC0137C	156	0	0
TrE1026C	291	0	0
TrB0017C	864	1	0.773287
TrA1147W	3114	2	0.336226
TrA0593W	561	0	0
TrB1596W	3132	66	11.0264
TrB0013C	1251	1	0.477648
TrB0011W	1029	45	27.5356
TrF0445C	1839	10	3.02093
TrB0944C	1035	24	14.5749
TrB0005C	780	5	4.46618
TrC0388C	534	0	0
TrF0651W	1047	3	1.7948
TrB1657C	1425	28	11.4117
TrB0957C	852	60	47.3053
TrB0004W	1719	7	2.28613
TrB0585C	201	0	0
TrC0710C	531	14	23.1367
TrC0793C	1416	2	0.821355
TrB0839W	7296	63	4.31463
TrB0008C	1290	31	14.2575
TrF0733W	1716	7	2.29077
TrA2147C	612	0	0
TrB0707C	600	5	6.68784
TrD1243W	2664	46	9.16832
TrA2145W	1269	0	0
TrB0428W	990	0	0
TrB1922W	561	58	86.9545
TrB0026C	705	0	0
TrA2135W	2364	0	0
TrA2130C	549	0	0
TrA0687W	2835	12	2.23418
TrG0618C	2535	15	3.15766
TrC0843C	882	1	0.751675
TrC1135W	2826	47	8.78098
TrD0248C	306	404.454	2064.79
TrG1170C	1521	0	0
TrA2127W	861	0	0
TrB0172W	1659	979.202	333.311
TrB1788C	522	18	30.6893
TrB1651C	3585	0	0
TrC1343W	2835	182	33.8851
TrA2122C	726	0	0
TrD0770W	600	25	33.4392
TrB1783C	264	124	900.617
TrF0011W	180	0	0
TrA2118W	1077	1	0.576846
TrA2117C	3033	19	3.28675
TrB0406C	993	0	0
TrD1240C	849	5	3.96148
TrA2115C	1065	26	15.2159
TrA1942C	2091	44.34	11.572
TrC0946C	918	2	1.4237
TrD1332C	504	1	1.82035
TrA2113C	2169	0	0
TrA2110C	2193	28	6.92604
TrA2107C	1809	45	13.854
TrA2106W	675	78	86.4175
TrA2104C	2298	117	27.4649
TrA0621C	2229	9	2.18595
TrB0359C	1674	9	3.03149
TrB1437W	2682	4	0.791371
TrD0241W	2214	18	4.4051
TrA1902W	207	2	29.8079
TrA2103W	1236	8	3.87868
TrA1605C	1650	14	4.79587
TrC0756W	576	9	12.8938
TrA2102C	891	16	11.8608
TrF0443W	1152	4	2.1178
TrB1669W	834	89	72.2903
TrA1769C	1191	377	191.424
TrG1060W	402	2	5.70407
TrD1319W	1305	3	1.36034
TrA2101C	783	0	0
TrB1315C	2334	35	8.07482
TrC1150W	267	1	7.06062
TrC1276W	930	22	15.3889
TrA2098C	1695	0	0
TrE0943C	1635	3	1.03873
TrD0691C	843	1	0.800149
TrB1388W	1611	35	12.3305
TrA2094C	2583	1	0.206199
TrA2086C	1707	8	2.63408
TrB1571C	1686	85.492	28.5577
TrA1350W	1461	37	14.6354
TrA1584W	1671	66	22.2775
TrG0580W	582	5	7.03816
TrB0009W	1725	10	3.25271
TrB0552C	1713	3	0.983757
TrE0324C	1551	35	12.8945
TrA2083W	462	1	2.1599
TrA2082C	1227	0	0
TrC0236C	1386	27	11.3784
TrA2080C	342	0	0
TrA2077W	1920	42	12.0764
TrG0631W	1008	1	0.628617
TrB1568C	120	0	0
TrD0008W	1503	1	0.382407
TrA2076W	294	47	262.93
TrA2075C	1965	9	2.52034
TrG0340C	717	246.63	249.271
TrC0092C	579	28	39.7607
TrA2079C	2166	4	1.0033
TrB1312C	1839	12	3.62511
TrA2067C	1005	27	17.0391
TrA2066W	2754	9	1.72961
TrE1270C	429	0	0
TrC0669C	1524	0	0
TrA2063W	1458	60	23.7915
TrD0341C	1218	347.238	171.449
TrA1757W	987	3	1.93876
TrG0487C	612	23	29.7766
TrB0226W	627	1	1.24472
TrA2061C	261	3	22.4261
TrA2126W	609	0	0
TrA2060C	1047	0	0
TrB1782C	747	75	71.338
TrD0107W	7854	28	1.77709
TrD1009C	1554	3	1.10272
TrA2148W	1077	1	0.576846
TrG1163C	1353	0	0
TrB1411C	231	5	52.4911
TrA2058W	4881	6	0.624704
TrA0750W	786	27	23.8529
TrE0249C	951	0	0
TrB1537C	1155	55	29.0244
TrA2054W	930	3	2.09849
TrA2049W	183	11	235.87
TrD1186C	2577	31	6.40858
TrA0075W	210	1	14.2319
TrA2048C	1902	24.767	7.19858
TrA2044W	1737	3	0.967994
TrD0834C	1203	10	5.01435
TrA2042W	858	0	0
TrB1560C	1005	7	4.41756
TrA0737C	249	0	0
TrG0030C	1203	8	4.01148
TrA2041C	996	4	2.55432
TrB1950W	432	0	0
TrA2038C	1581	0	0
TrD1433W	879	1	0.755199
TrD1095W	210	0	0
TrE0153C	438	0	0
TrA2036W	456	4	8.87026
TrB1210C	1866	24	7.12989
TrB1946C	2586	18	3.70684
TrD0006W	1422	0	0
TrB0537W	1083	57	32.6464
TrC0984W	1377	6	2.54852
TrA2033W	1422	0	0
TrC1226W	1599	16	5.68656
TrC1333W	1383	2014.64	851.238
TrB1324C	2109	76	19.6438
TrG0954W	387	22	67.7737
TrC0854C	2967	23	4.07496
TrA0798W	2067	15	3.96615
TrA2029W	1674	0	0
TrG0961C	2100	23	5.97358
TrA2025W	1257	23	10.9211
TrA0451W	4389	43	5.00784
TrB0795W	2109	0	0
TrA2019C	1050	6	3.57633
TrB0225W	864	1	0.773287
TrA0673W	1068	27	15.744
TrA2017C	1470	52	20.4183
TrA2096W	1662	13	4.41575
TrF0071C	1923	103	29.5633
TrA1851C	195	398	7141.2
TrA2015W	2076	11	2.89426
TrB0998W	2967	81.761	14.4858
TrB1815W	1323	120.532	53.7473
TrA1152C	2949	29.747	5.30528
TrB0439C	1074	2	1.15784
TrB0739W	1335	15	6.6155
TrA2014C	924	1	0.70562
TrB0936C	1869	27	8.00636
TrA2013C	621	2	2.52841
TrD0339C	1395	3	1.25442
TrB0889C	171	0	0
TrA2100W	2322	8	1.85631
TrA2007C	1482	4	1.55547
TrA2004W	267	0	0
TrG0439C	1011	23	14.402
TrG0398W	177	0	0
TrB1677W	1884	33.001	9.69672
TrA0470C	1128	22	11.9624
TrB0040C	1434	27	10.9213
TrA2001C	948	5	3.40883
TrB0162W	465	29	61.8225
TrA0428W	1269	28	13.1404
TrA1272W	225	2	22.7566
TrA1997W	849	10	7.92295
TrB1944C	1533	5	1.8677
TrC0327C	1947	38	10.7536
TrG1097C	165	4.994	129.378
TrA1995C	1347	1	0.436256
TrA1993W	597	0	0
TrA1992W	3531	58	8.51537
TrF1164C	1713	0	0
TrA1981C	873	0	0
TrF0722C	2484	32	6.88938
TrB1076C	3024	8	1.38837
TrA1980C	504	6	10.9221
TrD1082W	2514	61	12.9597
TrA1979C	903	42	30.5727
TrB1255C	1512	7	2.65792
TrB0493C	846	3	2.38861
TrB0238W	1911	30	8.67247
TrD0122W	747	0	0
TrG0761C	1206	5	2.4994
TrF0330C	684	0	0
TrA1978W	3630	0	0
TrA1082C	753	8	7.52066
TrA1976C	5121	0	0
TrC0144C	510	0	0
TrD0112C	1404	439	182.145
TrB1593C	432	30	74.1565
TrE0773W	1926	47	13.4661
TrG0821W	1191	0	0
TrB0424C	957	7	4.71256
TrA1972W	660	0	0
TrF0452W	1464	0	0
TrE0441C	2376	18	4.07114
TrG0337C	177	1	23.0983
TrB1400W	2139	10	2.54389
TrA2144C	438	0	0
TrD1412C	1281	37	17.1641
TrA1969W	1020	0	0
TrF0572W	5001	35	3.55227
TrB0499C	2478	173	37.3455
TrF0299C	807	1	0.850815
TrB0746C	1251	49.527	23.6564
TrA0285W	3030	17	2.94394
TrB0727C	2118	11	2.82956
TrD1393W	2676	28	5.55323
TrA1964C	1209	0	0
TrB0660W	345	0	0
TrA1963W	1230	0	0
TrG0795C	1473	21	8.22581
TrA1959W	114	0	0
TrA1958C	375	1	3.2854
TrA1955C	1710	15	4.92882
TrC1291C	1329	7	3.10423
TrB0464C	570	0	0
TrC0768C	2028	33	8.91576
TrA1954W	1212	7	3.47757
TrD1050W	2688	127	25.0645
TrA1893C	2475	0	0
TrD0847C	4353	82	9.63341
TrA1952W	666	35	39.5932
TrA1367C	1536	70	26.0873
TrB1528C	1830	20	6.07603
TrA0797C	1554	2	0.735148
TrA0502C	3087	36	6.10944
TrG0343C	348	13	49.9597
TrB0711C	2823	49	9.16527
TrC0888W	450	12	27.3322
TrA1130C	2409	84.007	18.7113
TrA1949W	222	0	0
TrF0889W	414	17	45.7144
TrB0203W	1878	2	0.589807
TrA1228C	459	40.022	87.5914
TrC0514C	1587	86	30.8374
TrB0744C	1035	6	3.64374
TrB0928W	3237	92.546	14.9199
TrC1438W	174	1	23.8477
TrA1943W	1977	40	11.1241
TrD0073C	1146	0	0
TrG0211C	1077	0	0
TrD0942W	906	0	0
TrG0153C	870	1	0.765935
TrF0848W	546	21	33.0165
TrA1940C	852	10	7.88422
TrB0279W	354	0	0
TrA1938C	726	110	109.128
TrB1971C	2817	12	2.24978
TrC1113C	2175	16	3.99454
TrC0336C	858	6	4.68469
TrA1934C	3090	32	5.4249
TrC0091W	276	50	325.422
TrE0586C	2367	5	1.13566
TrD0033W	2655	4	0.800215
TrA2109C	843	28	22.4042
TrC0686W	1773	26.001	8.19284
TrD0189W	1275	0	0
TrA1928W	459	106	231.99
TrC0561C	1035	19	11.5385
TrA1180C	1410	74	30.5459
TrC0158C	678	0	0
TrD1377W	1023	0	0
TrF1045C	1746	0	0
TrA1921W	156	0	0
TrB1193W	906	11	7.97112
TrB0985C	543	0	0
TrG0054C	1797	59	18.304
TrE0184W	501	0	0
TrC0929W	2814	42	7.8834
TrD0437W	2454	89	19.4206
TrA1907C	2280	0	0
TrE0093C	621	8	10.1137
TrA1904W	1686	1	0.334039
TrD0225W	3204	10	1.6301
TrA2064C	948	27	18.4077
TrE0089W	708	10	10.3006
TrB1606C	819	26	21.6639
TrA0548W	390	1	3.03314
TrA1899C	3117	0	0
TrA0053C	336	0	0
TrB0896C	1626	284.805	99.2517
TrA0017W	1344	4	1.74976
TrF0444C	1164	17	8.88388
TrC0906W	1263	22	10.3851
TrD1349C	1728	73	23.6969
TrG0616W	1932	28	7.9939
TrB1806C	2745	156	30.0875
TrD0624C	1440	12	4.82963
TrC0875W	159	1	27.1421
TrA1897C	2100	29	7.53191
TrF0743W	591	0	0
TrE0049C	1830	86	26.1269
TrC0379C	612	311.921	403.824
TrA1895C	573	9	13.0093
TrA1894W	3615	3	0.42949
TrE0131C	1947	94.001	26.6014
TrB0915C	819	7	5.83258
TrB0528C	3654	0	0
TrA1892C	2313	0	0
TrB1887C	1518	2	0.755843
TrF0085C	204	0	0
TrA1891W	1371	11	4.69706
TrA1162W	549	3	4.67124
TrG0582W	1266	80.057	37.6803
TrC0562W	630	5	6.17596
TrB1381C	1797	136	42.1923
TrA1886C	1071	0	0
TrA1885C	1254	55	26.193
TrB0201C	774	0	0
TrC0310W	2133	51	13.015
TrA1884W	1746	0	0
TrA0723C	1308	8	3.6174
TrA0200C	1866	31	9.20944
TrA0417W	948	4	2.72707
TrA0874C	1887	44	12.9049
TrC1374W	1425	1	0.407561
TrA1137C	519	0	0
TrE0271C	192	12	225.448
TrF0038C	972	0	0
TrA1310C	2508	11	2.34317
TrA1321W	2451	26	5.68113
TrC1300W	2115	43.143	11.1157
TrF0473W	1701	15	4.95916
TrB0484W	1425	11	4.48317
TrD0106C	1626	2249.89	784.064
TrG1091W	1122	11	6.02187
TrF0142C	933	23	16.019
TrA1673W	1971	31	8.65108
TrC0547W	3675	33	4.64189
TrC0066C	675	0	0
TrB0165C	1350	3	1.30523
TrB0791W	933	34.745	24.1994
TrA1511W	978	0	0
TrA1808W	1398	8	3.33645
TrA1967W	2154	0	0
TrA1544W	3288	2	0.317037
TrD0128W	1791	8	2.49149
TrB1616W	1629	66	22.9507
TrE0920W	828	11	9.02558
TrA1987C	1473	0	0
TrB1903W	1164	15	7.83871
TrA0855W	1782	58	18.1687
TrA0584C	468	126.986	267.224
TrA2134C	1869	0	0
TrG0593C	1407	35.091	14.522
TrA1580C	1062	292	171.51
TrB1720W	471	6	12.4652
TrA0849C	1620	53.983	18.8944
TrG0383W	465	10	21.3181
TrC0619C	321	0	0
TrA0575C	981	0	0
TrB0110C	1038	0	0
TrE0975C	3504	55	8.1417
TrC1530C	1425	9	3.66805
TrA0841W	168	0	0
TrD1323C	1590	2	0.715556
TrD0789C	1515	61	23.1074
TrA0422W	942	0	0
TrB0908W	3777	7	0.956255
TrG0902C	1857	10	2.98732
TrB0295W	1353	5	2.16953
TrE1006W	852	63	49.6706
TrC0087C	1053	1	0.593858
TrF0932C	1497	30	11.5269
TrA0840C	2163	63.156	15.8657
TrC1419W	1119	22	12.0848
TrD0579C	945	6.018	4.12017
TrA0832W	846	0	0
TrA0947W	2832	9	1.67757
TrD0763C	1302	9	4.09255
TrA0077W	591	4	5.48679
TrA0829W	3570	35	5.07842
TrC0801W	3420	43	6.53342
TrE1070W	1410	27	11.1451
TrE0716W	1101	23.001	12.8986
TrC1269W	1497	21	8.06885
TrG0885W	2118	10	2.57233
TrA0716C	1944	68	19.2771
TrF0377W	1563	15.019	5.48308
TrA1128W	2454	30	6.54627
TrF1046C	3909	30	3.95083
TrB0596W	1098	15	8.44111
TrD0483C	789	36	31.6309
TrB1839W	735	23	22.405
TrA1718W	1209	8	3.98666
TrA0002C	2364	2	0.454903
TrA0816W	1434	26	10.5168
TrB0095C	576	0	0
TrA0104W	414	39	104.874
TrC0551W	714	51	51.8712
TrB0355C	1875	10	2.95444
TrA0813W	537	956.865	1549.63
TrE1305W	783	0	0
TrA1245W	381	272.993	868.213
TrE1025C	1965	15	4.20056
TrC0585C	306	48	245.046
TrA0810W	1056	15	8.87515
TrE0825C	984	23	14.9236
TrA0283W	1479	19	7.40638
TrC1273C	333	1	4.22754
TrB0218W	1359	2	0.863163
TrA1774W	1170	35	18.1724
TrE0212W	354	2	7.41456
TrB0559W	663	0	0
TrE0358C	2751	47	9.04317
TrF0581C	288	0	0
TrA0799C	3708	29	4.04043
TrG0850W	2823	41.66	7.79235
TrA1224W	3105	116	19.5623
TrB1333W	1497	31	11.9112
TrD0820C	1293	15	6.87917
TrG0058W	522	1	1.70496
TrA1982W	618	0	0
