#gene_id	length	counts	tpm
TrA1172C	1134	14	6.83342
TrB1114W	411	0	0
TrB1064C	1584	13	4.18517
TrB1063C	777	8	6.60777
TrB1057W	1131	29	14.2038
TrA1666C	1887	7	1.83332
TrB0897C	1188	17	7.81376
TrD0911C	1686	0	0
TrB1053C	639	317	357.264
TrG0732C	1779	3	0.841649
TrE0756C	2187	94.106	20.8052
TrB1052W	1983	10	2.47292
TrB1371C	1521	64	21.6351
TrB1620C	1215	179	79.943
TrB1208C	264	7	58.1283
TrB1046W	843	4	2.92929
TrC1299W	1995	2	0.491158
TrB1262C	1611	1	0.315492
TrA0566W	456	6	13.053
TrA1329C	819	0	0
TrB1044C	1317	5	2.01712
TrB1043C	1116	8	3.98713
TrA1785W	2031	66	15.8784
TrD1359C	555	0	0
TrE0550C	4758	45	4.25945
TrE0848W	2220	97	21.0836
TrB0731W	1017	619.083	349.011
TrA0403W	1359	131	50.8249
TrB1034W	1287	0	0
TrE0397C	906	5	3.30394
TrB1031W	819	25	19.0958
TrA0464W	2670	58.285	10.301
TrE0887C	3576	67	8.60389
TrC0071C	1089	11	5.66141
TrC0332C	909	38	24.994
TrG0911W	462	5	10.565
TrD0250C	1053	0	0
TrB1442W	1614	264	83.1051
TrC1415W	618	125	149.147
TrA0556C	258	86	763.904
TrE0780C	1299	33	13.5441
TrB1015C	1800	20.277	5.61102
TrF0005W	237	0	0
TrB1013C	594	10	12.7898
TrC1054C	861	10	7.10346
TrG0232W	297	1759.77	10483
TrB1194C	687	28	28.0064
TrC0426C	1023	0	0
TrC1092W	483	299.999	574.812
TrB1010C	216	14.855	213.874
TrB1307C	657	48	51.6424
TrB1006C	528	12	19.1315
TrB1002C	59	0	0
TrC0316W	1053	26	13.9904
TrC1368W	1611	15.206	4.79739
TrG0020C	1854	0	0
TrE0340W	2508	73	13.8323
TrB0995C	822	65	49.3834
TrB0993W	2337	125	25.6375
TrA0495W	984	5	2.94754
TrA1818C	3891	3301.46	387.159
TrD0065C	1671	3	0.906168
TrE0801C	1086	31	16.0127
TrB0984C	1020	43	24.1455
TrB1078C	1572	28	9.0968
TrD1322W	405	1	2.82517
TrB0982W	408	3	8.34043
TrA0042C	1923	1	0.256225
TrA1181W	234	0	0
TrB0979C	3045	106.999	16.3623
TrB1633C	243	17.183	181.492
TrB1111W	2379	16	3.21649
TrB0977C	1077	8	4.17796
TrB0976W	963	11	6.67848
TrA1966W	1140	0	0
TrD1427W	1230	8	3.5175
TrB0974C	843	2	1.46465
TrB1361W	411	91	248.963
TrB1163W	948	9	5.58361
TrB0973W	1032	1	0.552771
TrC0657C	1617	1	0.314095
TrB1610C	1149	3	1.43954
TrE0967C	1908	53	13.7037
TrD0536W	216	38.943	560.69
TrF0747C	1509	39	13.3108
TrB0967W	795	13	10.3758
TrB1481C	1026	166	92.4808
TrC0882C	825	20	15.114
TrD0343W	537	15	23.1362
TrC1142C	387	392.126	1226.16
TrB0960W	411	9	24.6227
TrB0948C	2289	0	0
TrE0641C	1353	0	0
TrB0947C	3015	3	0.463758
TrC0591W	627	53	61.6874
TrG0704W	3744	54	6.59989
TrB0941C	618	1	1.19318
TrG0276C	1452	74	26.4662
TrC1556W	945	0	0
TrB0937W	1614	5	1.57396
TrF0181C	705	0	0
TrB0935C	486	58.941	111.436
TrB0929C	513	29	48.9763
TrC1110C	2079	32	7.4952
TrB1831W	558	1	1.43368
TrB1251W	1110	2	1.00384
TrA1603W	717	11	10.2797
TrC0418W	1131	77	37.7136
TrB0917W	2220	34	7.39013
TrB0916C	1110	21	10.5403
TrG0717W	2175	35	7.78645
TrD0785C	2397	52	10.3655
TrG0155C	447	0	0
TrE1196W	525	3	4.83703
TrB1077C	4308	398.103	41.8734
TrB0914W	705	2	1.91949
TrA1118C	996	1	0.579886
TrD0902C	402	24	68.9311
TrB1659W	3645	167	21.0081
TrB1069W	930	8	5.09682
TrB0680C	1368	288.328	110.954
TrE0923C	3102	42	6.29371
TrB0913W	1104	25	12.6374
TrB0181C	1566	70	22.8467
TrD1140W	1698	26	7.70578
TrB0912C	1380	5	1.90344
TrB0911W	1353	13	5.07143
TrD1404W	483	8	15.3284
TrB0910C	276	1	7.29149
TrB0904C	693	4	3.9454
TrA0264C	1872	134.327	35.5083
TrB1471W	708	185.581	176.917
TrB1005W	1536	12	4.00881
TrB0292C	996	1	0.579886
TrG0278C	1125	10	4.93192
TrB0901W	2781	19	3.20999
TrE0418C	834	11	8.18207
TrE0881C	2316	88	18.2334
TrF1065C	1404	10.923	4.07089
TrB0921W	1560	4	1.31156
TrE1045W	1086	4	2.06616
TrA0345W	2865	16	2.61592
TrA1462C	963	16	9.71415
TrD0270C	585	54	70.9803
TrB0898C	2187	27	5.96925
TrE0017C	1551	0	0
TrB1715C	648	15	16.5126
TrB0890W	1380	19	7.23306
TrA1131W	294	10	61.225
TrD0264W	645	44	48.8139
TrE0874W	396	3	8.9094
TrB0888W	1575	6	1.94486
TrB0885C	483	173.113	331.692
TrB0884C	1671	13	3.92673
TrB0881C	396	0	0
TrB0878C	4260	1	0.106445
TrB0876C	1602	5	1.58806
TrB1842C	1650	6	1.83976
TrC0556C	2676	55.005	9.69711
TrG1121C	1488	1	0.347148
TrF0785C	798	132.016	104.778
TrB0415C	957	0	0
TrB1485W	828	4	3.00679
TrB0871C	1665	5	1.51674
TrC1576W	2496	2	0.381003
TrF0709C	1146	14	6.74064
TrB0870C	2460	0	0
TrB0867W	1260	4	1.70587
TrB0271C	333	14	62.2997
TrB0866C	1272	28	11.7992
TrA0569C	834	4	2.9753
TrB0865C	1626	5	1.56021
TrE0399W	564	32	44.971
TrB1308W	1443	32	11.5321
TrB1260C	885	1	0.683006
TrD0311W	609	1	1.22395
TrB0863W	3303	0	0
TrG1139W	2208	6	1.31218
TrA0524W	2700	57	9.94994
TrG0205C	7254	37.001	2.25204
TrF1140W	1368	0	0
TrB1742W	264	6.821	56.6414
TrB0862W	1482	4	1.39542
TrG0470C	46	0	0
TrB0861C	717	2	1.86903
TrA1341W	1257	9.943	4.25318
TrE0025W	1608	8	2.52956
TrB0951W	1590	233.843	74.9425
TrC0681C	3234	48	6.87333
TrB0859W	2565	275	50.8183
TrB0854W	993	0	0
TrA1274C	1992	7	1.72204
TrG1190W	993	0	0
TrB0852C	1170	13.237	6.20459
TrF0693C	1353	3	1.17033
TrE0554W	720	11.543	10.7167
TrB0850W	765	0	0
TrF1131W	1761	296.861	84.2844
TrB0844C	2481	50	9.58947
TrA1559W	1662	38	11.5519
TrC0122C	1542	8	2.66001
TrB0843W	1230	13	5.71593
TrC0525C	1224	111	49.1097
TrB0842C	1689	29	8.64912
TrB0840C	777	1	0.825971
TrE0548C	2013	5	1.21527
TrB0838C	801	22	17.3639
TrB0858W	1539	3	0.999847
TrE0027W	1455	3	1.07026
TrE0795W	1692	24	7.14288
TrB0832W	165	8	145.902
TrG0401W	1629	83.288	25.9305
TrB1666C	1371	659	252.909
TrD0354C	654	87	94.3159
TrB0940C	1305	0	0
TrB0822C	1455	4	1.42701
TrB0817W	2088	7	1.63149
TrG0982C	537	25	38.5603
TrA0859W	933	0	0
TrB1018W	612	53	64.3163
TrA1494C	702	16	15.4601
TrB0816W	1323	2	0.802284
TrB1179W	1566	0	0
TrB0814W	1566	11	3.59019
TrB0873C	1689	0	0
TrA0066W	2268	99	21.0034
TrB0813C	1455	54	19.2646
TrB0720W	1539	68	22.6632
TrG0576W	1980	56	13.8725
TrE0167C	3912	12	1.39913
TrC0328W	1203	71	32.1137
TrB1549W	2952	70.978	11.2292
TrE1206C	1197	0	0
TrB0805C	708	18	17.1597
TrG1208C	1413	7	2.5884
TrB0804W	612	113	137.127
TrA1922W	198	68	1103.75
TrA0828C	2313	179	37.1426
TrB0972C	1152	2.011	0.961585
TrB0801C	3771	0	0
TrB0760C	249	0	0
TrB1169C	3318	8	1.11407
TrB0797W	1650	23	7.05241
TrB1202W	699	36	35.0231
TrB0796W	2229	40	8.65449
TrG0392C	945	15	9.34688
TrA1201W	549	1	1.47835
TrG0509C	2805	48	8.03292
TrC1431C	6618	10	0.669545
TrB0978C	1671	79	23.8624
TrA1319C	246	0	0
TrF0861C	1191	2	0.916297
TrC0381C	2649	119.017	21.2196
TrB1297C	1515	13	4.41567
TrE0949C	4215	61	6.56708
TrD0240W	1605	0	0
TrB0790C	342	28	116.721
TrF0737W	8958	22	1.07662
TrA0309C	3168	20	2.92894
TrF0698W	2607	471.021	85.4827
TrE0475C	1434	57.497	20.8799
TrA0839W	603	3	3.73612
TrE0244W	1794	76.421	21.2299
TrC0743C	600	4.412	5.54303
TrA1953C	2907	141	22.6867
TrE1145W	2907	30	4.82695
TrB0778W	1671	49	14.8007
TrB1241C	4887	12	1.10417
TrC0009W	1488	0	0
TrG0139W	2622	9	1.62297
TrF1168C	3552	117	15.1343
TrD0909W	1254	4.018	1.72387
TrB0777W	477	15	29.533
TrA1900W	1944	0	0
TrB1595W	1869	173	45.8166
TrC0013C	1530	0	0
TrE0819W	441	0	0
TrB1523W	2166	0	0
TrB1841C	2070	203	47.7844
TrB0757W	825	18	13.6026
TrB0753W	1668	19	5.75131
TrB1207W	339	0	0
TrB0752C	2331	92	18.9239
TrE0521W	1635	44	13.639
TrG0800W	1092	90	46.1524
TrB1510W	1371	12	4.60533
TrB0749W	1272	20	8.42801
TrB1775C	444	4	9.23668
TrB0237W	8313	11	0.581439
TrC0953C	2265	15	3.1871
TrD0210C	1725	19	5.52721
TrC0170C	1074	76	39.8373
TrE0751W	393	361	1090.43
TrB0740W	786	55	44.6497
TrB0491C	531	373.996	589.651
TrB0736C	3312	13	1.81392
TrB0734C	1449	2	0.717111
TrB0733W	1875	26	6.86012
TrF0956C	660	0	0
TrE0007W	711	1	0.946969
TrB0724C	2334	103	21.1559
TrC1206W	1290	0	0
TrB0723C	738	305.402	272.853
TrB1711W	1350	64.047	25.0543
TrB0717W	906	19.326	12.7706
TrB0454C	1542	12	3.99001
TrB1535C	1074	18	9.43514
TrB1516C	273	15	112.878
TrA1408C	1584	0	0
TrC0160W	4197	0	0
TrE0593C	7923	23	1.27763
TrA0221C	906	1	0.660787
TrB1152C	333	44	195.799
TrC0753W	651	0	0
TrB0708W	1008	16	9.12893
TrB1726W	129	1	33.641
TrC0952C	1707	105	30.9257
TrE0318W	867	22	15.4728
TrB0705C	1722	6389.35	1862.52
TrB0704C	984	5	2.94754
TrB0703W	1854	2	0.534663
TrD0998C	351	0	0
TrD1403C	1584	22.937	7.38438
TrB0701W	855	47	33.7238
TrE0241W	1050	10	5.40142
TrF0879W	756	12	10.3315
TrB0698W	396	13.998	41.5698
TrD0859W	1665	13	3.94352
TrB0696C	942	29	18.1503
TrB0339W	1119	72	35.7585
TrB0694W	1503	147	50.4139
TrB0742C	1050	33	17.8247
TrB0692C	1194	123	56.1708
TrB1424W	408	0	0
TrG1033C	900	0	0
TrD1206W	336	0	0
TrB0687W	1722	38	11.0771
TrB0684C	414	691	1860.72
TrG0771W	1878	19	5.00386
TrB0142W	1632	263.726	81.9281
TrC0375W	1401	5	1.86834
TrB0678W	312	108	565.189
TrB0676C	2283	154.985	32.6369
TrA1087W	792	62	49.7641
TrB0674W	603	181.395	225.905
TrB0234W	1473	13	4.56883
TrB0220W	2301	28	5.8442
TrD0790W	1065	150	79.5076
TrB0672W	1362	122	47.204
TrC0903C	1233	247	108.267
TrE0374W	3930	51	5.91714
TrB0671C	1695	16	4.75195
TrA1288W	510	4	6.83632
TrB0664W	1752	96.746	27.6339
TrA1763C	732	459	415.298
TrB0663W	1551	129	42.5931
TrB0015C	2304	0	0
TrB1662C	5079	91	8.03954
TrD0734W	1602	28	8.89312
TrB0658C	171	0	0
TrB0645W	369	3	10.4599
TrB0644C	5784	527.057	40.6187
TrB0643W	4464	35	3.54471
TrB0641W	819	61	46.5937
TrC0224C	2502	55	10.4495
TrE0671C	1035	0	0
TrE0965C	777	0	0
TrB0639C	960	8	4.87794
TrG0313C	1122	26	12.8677
TrC1230W	351	0	0
TrB0638W	1857	27	7.20438
TrB0637W	2742	69	11.8407
TrB0815W	1644	2	0.615916
TrB0640W	876	17	11.781
TrD0980C	1332	0	0
TrB0634C	1677	87	26.1674
TrB0632C	2142	150	33.9563
TrB0631W	960	59	35.9748
TrB0630C	1338	15	5.93323
TrB0906C	441	27	63.2972
TrB0628C	591	14	18.0684
TrD0226C	2016	22	5.33805
TrB0624C	684	960.297	967.324
TrA1061W	1704	41	12.1009
TrB1475W	1491	6	2.0778
TrA2099W	1242	0	0
TrB0618W	1677	501.525	150.846
TrB0615W	1482	3	1.04657
TrG0198W	2661	413	73.2655
TrB1695C	1854	0	0
TrB1341C	1539	58	19.3304
TrB0612C	1344	63.911	25.1396
TrA1366C	3321	19	2.64331
TrC0149C	1188	10	4.59633
TrB0609W	9453	3	0.138905
TrC0430C	618	78	93.0678
TrB0608W	1128	8	3.93187
TrB0602W	1947	1	0.252576
TrB1282W	1149	1	0.479846
TrB0601C	2064	8	1.8894
TrC0936W	1977	13.401	3.32567
TrD1000W	288	0	0
TrB0950W	2886	53	8.59587
TrB0599C	1899	88	22.8784
TrB0702C	3504	13	1.70649
TrG0449W	738	52	46.4581
TrD1072C	1254	0	0
TrB0594C	264	133.952	1112.34
TrB1966W	1146	63	30.3329
TrD1076W	1431	283	103.034
TrB0591C	831	0	0
TrA0998W	273	4	30.1008
TrB0590W	2040	0	0
TrE0681W	363	52	188.321
TrB0587W	255	0	0
TrF0525C	125	0	0
TrA0899C	1005	22	12.603
TrB0586W	177	0	0
TrA0446C	1965	8	1.99924
TrD1107C	2859	53	8.68524
TrG0442W	3897	46	5.38548
TrB0584C	378	340.926	1124.59
TrF0512C	849	113	81.9086
TrB0651C	1533	9	3.0137
TrB0574C	789	24	19.3729
TrB0568W	1578	3	0.970213
TrC0331W	1137	12	5.83713
TrB0567C	1872	15	3.96514
TrA1704W	858	29	20.7036
TrA0120C	858	26	18.5619
TrB0907W	1266	126	53.4138
TrD0751W	750	18	15.6874
TrB0848C	3315	0	0
TrA0887C	1521	0	0
TrA2032C	1044	0	0
TrB0542W	510	6	10.2545
TrF0174W	477	27.546	54.2353
TrB0539C	1074	5	2.62087
TrC0978C	2664	41	7.26425
TrE1192C	843	117.025	85.7002
TrB0530C	1185	36	16.6006
TrB1899C	1008	34	19.399
TrB0524C	294	8	48.98
TrB0523W	1611	4	1.26197
TrF0596C	1140	23	11.1496
TrD1182W	549	28	41.3939
TrB0519W	840	8	5.88896
TrD1105W	2127	112.418	25.6534
TrB0518C	3516	37	4.83902
TrG0783C	1128	0	0
TrD1087C	165	4	72.9511
TrB0513C	1650	8	2.45301
TrB0510C	426	0	0
TrB0509C	1764	8	2.26681
TrA0140W	2127	1	0.228196
TrC0643C	1476	27	9.46566
TrF1171C	468	0	0
TrB1025W	882	130	89.2196
TrG0102C	1689	18.999	5.66637
TrB0508W	966	9	5.44105
TrB0507C	354	30	115.259
TrB0506W	3756	38	4.62842
TrB0500C	1443	9	3.2434
TrB0140W	1095	4	2.04383
TrB0556C	753	9	7.79586
TrC0964C	1239	77.194	33.6287
TrC0515W	1407	101.823	37.8487
TrD0994C	201	1	16.0487
TrB0497W	3501	0	0
TrA0313W	2814	47	7.83782
TrA1566W	4251	32.125	3.4273
TrB0492W	1359	29	11.2513
TrB0486C	1638	31	9.58833
TrB0741W	1740	39.003	11.2309
TrF0603W	162	11.385	215.836
TrD0774C	681	23	23.3335
TrF0297C	1737	2	0.577078
TrB0476W	3780	286.083	34.6073
TrF0557C	7641	64	3.691
TrB0474W	243	40	422.486
TrC1171C	972	2	1.19892
TrA0016C	1026	8	4.4569
TrB0458C	876	0	0
TrF1190C	666	0	0
TrF0993W	2004	53	12.9484
TrB0943W	3849	32.957	3.91013
TrB0450W	1467	104	36.7327
TrB0449W	1191	7.171	3.2852
TrB0893C	849	0	0
TrF0419W	2361	84	17.0314
TrB0447W	918	21	13.6236
TrE0730W	1299	41	16.8275
TrF1173C	1467	1	0.353199
TrF1068C	390	16	49.1672
TrB0444C	987	0	0
TrG0324C	822	1	0.759744
TrF0058W	678	9	9.19611
TrC0205C	579	36	48.2106
TrB0442C	567	8	11.1326
TrB0440W	1692	7	2.08334
TrC1193W	1551	27	8.91484
TrD0252C	1629	5	1.55669
TrA2129W	846	1	0.728567
TrB0432C	1779	43	12.0636
TrA0919C	411	229.737	628.526
TrB0430C	762	0	0
TrB0429C	1539	0	0
TrB0511C	1269	10	4.22656
TrB0423W	900	0	0
TrA1560W	2454	82	15.9205
TrB1213C	354	2	7.68392
TrC1242W	993	2	1.16452
TrD0230W	1575	80	25.9315
TrB0418W	507	2	3.45959
TrB0414W	2067	5.278	1.2444
TrG0395C	1707	60	17.6718
TrC0707C	1515	9	3.057
TrD0977W	2595	11	2.00659
TrE0061C	828	0	0
TrB0411W	1209	4	1.79776
TrG1041C	1245	98	42.4317
TrB0410W	1158	1	0.475025
TrB0407W	387	0	0
TrA1577W	3690	47	5.83484
TrE0087W	315	134	684.811
TrB0398C	1146	15.228	7.33166
TrA1679C	3288	5	0.703195
TrG0044W	1737	185.001	53.3799
TrB0396C	2403	213	42.3395
TrC0253C	1989	1	0.246432
TrG0809C	327	0	0
TrB0773W	1131	34.023	16.664
TrB0393C	804	1	0.784917
TrB0385W	3618	14	1.77533
TrG1105W	954	40	24.601
TrA1759W	3294	175	24.5631
TrB1771W	534	61	95.1193
TrE0843W	771	29	24.2344
TrB0381W	456	409	889.781
TrB0024W	900	4	2.66794
TrB0709C	876	15	10.395
TrB0379C	891	3	2.02951
TrA1151W	3651	123	15.4456
TrB0383C	1620	21.029	6.59041
TrB1774W	591	86	110.992
TrB1231W	1260	103.916	44.3169
TrB0372W	1182	0	0
TrE0362C	5217	77	6.61322
TrC1063C	753	3	2.59862
TrB0368C	231	0	0
TrC1506C	288	0	0
TrB0653C	354	11.638	44.7121
TrF0229W	423	0	0
TrB0366W	2730	35.353	6.09624
TrG0600C	1362	30	11.6075
TrC0194W	351	0	0
TrB0874C	972	2	1.19892
TrB0362C	930	0	0
TrB0360C	342	1682.81	7015.02
TrG0078C	702	60.834	58.7813
TrB0358W	579	7	9.37429
TrE0498W	996	2	1.15977
TrA0833W	807	7	5.46426
TrB0356W	1848	51.703	13.8742
TrB1435W	801	15	11.8391
TrB0350W	1026	16	8.91381
TrB0681C	1134	119	58.0841
TrA0018C	1269	1	0.422656
TrB0349C	2241	115	24.7308
TrG0836C	1845	1	0.268852
TrF0536C	1743	65	18.679
TrD0548W	2205	46	10.0756
TrB1301W	993	170	98.984
TrA1507C	948	22	13.6488
TrF1145C	825	28	21.1596
TrB0348W	1212	55.057	24.6668
TrD0111C	1410	1	0.370738
TrB0341W	963	0	0
TrB0689C	1551	47.875	15.8072
TrG0328W	1440	10	3.61295
TrA0567W	1797	33	9.14957
TrA2114W	933	0	0
TrC0816C	663	14	14.8381
TrD0973C	1512	0	0
TrB0334W	1662	12	3.64798
TrG0650W	732	10	9.04789
TrE0207C	1335	39.006	15.472
TrB0332W	1014	35	19.8102
TrG1205W	324	0	0
TrA0239W	618	9	10.7386
TrA0183W	1506	35	11.9744
TrB0331C	1995	11	2.70137
TrF0806W	807	14	10.9285
TrA0418C	7869	7	0.391603
TrF1018W	936	12	7.5773
TrF0251C	1347	0	0
TrE0986C	3159	0	0
TrD0714W	1107	41	20.6517
TrB0330C	1359	20	7.75952
TrB1123W	846	23	16.757
TrB0891C	1686	1	0.298874
TrB0329W	813	7	5.40491
TrC0518W	474	1	1.99619
TrB0327C	774	16	13.2927
TrD0568W	2139	37	8.38928
TrB0323C	651	0	0
TrB1454C	1185	22.02	10.1542
TrF1014W	1578	2	0.646809
TrB0322W	558	670.886	961.839
TrB0999W	282	0	0
TrD0767C	780	111	91.1532
TrB0321W	1818	95	25.9841
TrB1299C	624	0	0
TrB1215W	1281	305.131	127.447
TrB0315W	969	82	49.3638
TrB0312C	945	7	4.36188
TrB0310C	1686	42	12.5528
TrB1291C	1455	96	34.2482
TrB0309C	675	92	94.6863
TrF0403C	1338	0	0
TrB0776C	2439	9897.15	1934.79
TrD0919W	1446	0	0
TrB1042C	402	0	0
TrB0306W	1716	143	41.8571
TrB1796W	957	9	5.51136
TrB0743C	528	3	4.78288
TrC0026W	708	4	3.81326
TrB0305W	669	26.844	28.0328
TrB0302C	873	1	0.696403
TrB0301W	894	31	20.8724
TrB0298W	1473	21	7.38042
TrB1670C	1650	17	5.21265
TrA0870W	1077	9	4.7002
TrB0297W	2574	3	0.552223
TrG0110C	429	163	406.066
TrC0474W	759	1	0.855775
TrB0294C	3549	28	3.62519
TrB0819C	477	2	3.93773
TrG1188C	1509	2	0.682603
TrG0611W	1929	35.434	9.0463
TrB0293C	2325	23	4.74474
TrB0289W	4200	107.231	11.5882
TrC0367C	3297	55.118	7.72878
TrA1195W	597	26	32.9569
TrA0664C	444	95	219.371
TrB0288C	510	11	18.7999
TrG0028C	1170	16	7.49994
TrB0286C	1242	11	4.77733
TrC0048W	936	18	11.366
TrB1479C	1473	21	7.38042
TrB1607C	2028	59	14.2184
TrA0927W	1383	17	6.45437
TrC1394W	1104	98.004	49.5407
TrE0445W	297	17	101.27
TrB0425C	1590	51	16.3446
TrB0421C	261	18	154.548
TrF0626W	82	0	0
TrB1538C	1311	43	17.4464
TrB0278W	909	54	35.5178
TrA0792C	306	28	154.093
TrG0265W	180	5	83.8303
TrB0276W	1803	75	20.7135
TrG0486W	1191	11.008	5.04352
TrA0412W	1122	198	97.993
TrB0275C	1326	41	16.4004
TrB0273C	1392	15	5.64966
TrB0272W	129	0	0
TrB0925C	2427	111.018	21.8231
TrA1454W	1206	36	16.2312
TrB1277C	1032	0	0
TrE0407C	384	7	22.2734
TrC0682W	1659	33	10.0535
TrF0132W	1014	1	0.566005
TrB0269W	987	0	0
TrB0266C	1464	2	0.708161
TrE0998W	1020	1701.33	955.337
TrB1348W	1218	0	0
TrA0738C	6600	75.019	5.03715
TrB1017C	3435	68	9.12037
TrB0264C	1419	0	0
TrA0047C	1608	18	5.69152
TrA0499C	1497	628.221	216.496
TrD1175W	642	246.94	276.112
TrB0780C	1422	74	27.1508
TrB0263W	1506	1	0.342125
TrG0752W	1050	2	1.08028
TrB1583W	987	1	0.587075
TrC0802W	3336	85	11.7676
TrB0946C	1821	17	4.64085
TrG0601C	1890	150.235	39.2742
TrA0693C	1257	5	2.13877
TrG0371C	1005	1	0.572862
TrB0260W	1554	0	0
TrB0256C	453	0	0
TrB0255W	117	0	0
TrC0527W	864	12	8.4817
TrB0254W	1728	65	18.8702
TrG0820C	498	0	0
TrD0709C	600	0	0
TrB0251C	1908	35.003	9.05047
TrB0248C	1329	55	21.9387
TrG0404W	537	0	0
TrA2089C	948	1	0.620401
TrB1486C	3540	848.287	110.13
TrB1848C	966	24	14.5095
TrF0201C	1509	0	0
TrB0247W	1215	11	4.9127
TrB1249C	399	0	0
TrC0501C	420	342	892.531
TrF1197W	1878	0	0
TrF0936W	3048	38	5.80469
TrB0514C	5004	23	2.06411
TrE0644C	1800	15.439	4.27224
TrF0418C	1470	77	27.1288
TrE1012C	879	19	13.1031
TrB0245W	2343	51	10.4299
TrB1464C	1098	13	6.61861
TrB0932W	4116	37	4.08564
TrB0382W	627	50	58.1957
TrB0242W	837	0	0
TrD0538W	1749	2	0.572421
TrB0828C	537	1350.89	2083.62
TrD0566C	966	6	3.62737
TrD0213C	828	70	52.6187
TrB0235W	759	1	0.855775
TrB0231W	3957	143	16.4699
TrE0816W	1938	2	0.507864
TrA1582C	3654	90.01	11.2929
TrC0976C	3063	50	7.59684
TrB0228C	1086	40	20.6616
TrB0227C	705	2	1.91949
TrA1819C	855	4	2.87011
TrF1012W	351	68	266.511
TrB0223W	1572	0	0
TrB1658W	1449	82.997	29.7591
TrA0098C	2760	1	0.170367
TrG0213C	975	2	1.19389
TrA0271W	1368	11	4.233
TrC1496W	1335	0	0
TrB0219C	1380	279.014	106.217
TrA1437C	1200	35	15.8813
TrF0257C	2436	47	9.20074
TrB1175W	1491	4	1.3852
TrB0214W	2277	48	10.138
TrA1414W	2940	22	3.49614
TrE0010C	1884	1	0.262387
TrB0699C	1521	20	6.76096
TrB0210C	960	41	24.9994
TrA0019C	1230	39	17.1478
TrC1428W	2766	0	0
TrB0208W	672	15	15.5503
TrB0207W	753	0	0
TrA2031C	3573	4	0.514131
TrB0206W	2187	50	11.0542
TrD0196W	276	0	0
TrE0162W	1074	110	57.6592
TrF1124C	1107	1	0.5037
TrB1219W	558	8	11.4695
TrG0129W	930	1	0.637103
TrF0616W	864	156	110.262
TrE0334C	1185	19	8.76142
TrD0432C	222	16	216.422
TrF0190C	882	5	3.43152
TrB0188C	906	0	0
TrB0187C	870	0	0
TrC1568W	11172	0	0
TrB1374C	1755	7	1.99542
TrG0940C	4656	30	2.90556
TrF0922W	1464	1	0.35408
TrA1129W	2259	4	0.852447
TrF0547C	1071	23	12.1007
TrB0183C	1242	2	0.868605
TrB0942C	1017	0	0
TrB0182C	2349	3	0.611762
TrA0311W	234	9	105.93
TrD0113W	1590	0	0
TrB0834C	372	2	6.84314
TrD1020C	585	1219.95	1603.56
TrE0933W	2235	35	7.54965
TrB0179W	675	1	1.0292
TrC0977C	477	0	0
TrB0177C	3381	0	0
TrB0774W	1386	0	0
TrA1370C	2331	8	1.64556
TrG0963C	5487	8	0.651582
TrC0881W	1161	117.877	55.8078
TrA1027C	1476	63	22.0865
TrA2026C	1971	1	0.249028
TrA0923W	2112	8	1.84037
TrE0304C	1908	0	0
TrB0173C	2163	35	7.83563
TrE0451W	4353	64	6.65763
TrB0042W	2811	4	0.667834
TrB0170C	1032	43	23.7692
TrA2081W	3009	510.21	79.0436
TrG1056C	741	8	7.10273
TrF0506C	1866	4	1.06133
TrA0643C	1008	142.307	81.1946
TrA1849W	1473	61	21.4384
TrB0872C	2052	0	0
TrB0388C	1050	2	1.08028
TrB0164W	603	38	47.3242
TrB0384W	1281	6	2.50607
TrA0821C	966	0	0
TrG0816W	2163	2	0.447749
TrA1098W	930	1	0.637103
TrA0534W	1476	43	15.0749
TrB0561W	594	175	223.822
TrA1731C	3726	6	0.737132
TrB0156W	756	10	8.60956
TrA0159C	636	0	0
TrG0589W	990	5	2.92329
TrE0556W	2106	100.505	23.196
TrB0902C	1275	40	16.8061
TrB0152W	1239	114.619	49.9322
TrE0918C	3156	19.004	2.79465
TrF1062C	2751	87	14.8756
TrB1022C	1383	30	11.3901
TrG0389W	186	2	33.0766
TrA1259C	2820	27	4.49202
TrB0151C	576	37	50.021
TrB1653C	675	134.002	137.914
TrD0602W	2367	100	20.2177
TrB0081C	1203	0	0
TrB1634W	1026	18	10.028
TrA1957C	813	0	0
TrG1062C	894	0	0
TrB0149C	1467	44	15.5407
TrD1261W	864	36	25.4451
TrB0145C	4974	27	2.43852
TrB0144W	891	34	23.0011
TrA0629W	2064	35	8.26613
TrG0412W	633	8	9.16135
TrB0135W	1956	39	9.79811
TrB1675C	666	423.801	445.849
TrB0130C	1155	17.354	8.27114
TrB0126C	384	0	0
TrB0205W	465	0	0
TrB1176W	522	5	8.15395
TrF0191C	2988	6	0.936703
TrA1915W	315	0	0
TrC1238W	303	0	0
TrF0826W	1437	64	23.1819
TrB0655C	3291	185	25.9924
TrB0117C	1185	129	59.4854
TrB0115W	3936	37	4.28581
TrG0722W	912	37	24.2245
TrB0989W	2202	6	1.31624
TrG0994C	1455	9	3.21077
TrB0113W	228	0	0
TrB0770W	384	11	35.001
TrF0054W	2019	48	11.6268
TrA1292C	243	22	232.367
TrB0112W	873	2	1.39281
TrA0505W	654	10.999	11.9236
TrF0364C	1803	84	23.1991
TrB0485C	948	25	15.51
TrA0008W	1032	9	4.97494
TrG1021W	936	6	3.78865
