#gene_id	length	counts	tpm
TrD0196W	276	0	0
TrE0162W	1074	41	20.7694
TrF1124C	1107	0	0
TrB1219W	558	3	3.91311
TrG0129W	930	6	3.66529
TrF0616W	864	124	83.64
TrE0334C	1185	13	5.81913
TrD0432C	222	4	43.4953
TrF0190C	882	2	1.31174
TrB0188C	906	0	0
TrB0187C	870	0	0
TrC1568W	11172	0	0
TrB1374C	1755	6	1.68119
TrG0940C	4656	17	1.64048
TrF0922W	1464	0	0
TrA1129W	2259	9	1.89505
TrF0547C	1071	12	6.10056
TrB0183C	1242	2	0.844774
TrB0942C	1017	0	0
TrB0182C	2349	0	0
TrA0311W	234	11	102.512
TrD0113W	1590	0	0
TrB0834C	372	0	0
TrD1020C	585	1551.66	1869.91
TrE0933W	2235	8	1.70466
TrB0179W	675	1	0.961216
TrC0977C	477	0	0
TrB0177C	3381	0	0
TrB0774W	1386	0	0
TrA1370C	2331	1	0.203341
TrG0963C	5487	7	0.568693
TrC0881W	1161	55	25.2548
TrA1027C	1476	55	18.8647
TrA2026C	1971	3	0.736241
TrA0923W	2112	19	4.31332
TrE0304C	1908	0	0
TrB0173C	2163	14	3.09433
TrE0451W	4353	29	3.00419
TrB0042W	2811	4	0.662037
TrB0170C	1032	32	17.0603
TrA2081W	3009	517.246	79.5071
TrG1056C	741	6	5.022
TrF0506C	1866	1	0.261175
TrA0643C	1008	183	100.578
TrA1849W	1473	22	7.56409
TrB0872C	2052	1	0.234497
TrB0388C	1050	2	1.04283
TrB0164W	603	36	41.2898
TrB0384W	1281	1	0.406697
TrA0821C	966	0	0
TrG0816W	2163	3	0.663071
TrA1098W	930	2	1.22176
TrA0534W	1476	19	6.51688
TrB0561W	594	128	150.438
TrA1731C	3726	7	0.855247
TrB0156W	756	7	5.69167
TrA0159C	636	0	0
TrG0589W	990	1	0.562632
TrE0556W	2106	86	19.5859
TrB0902C	1275	7	2.86324
TrB0152W	1239	112	47.4481
TrE0918C	3156	10	1.45987
TrF1062C	2751	59	9.99755
TrB1022C	1383	19	7.04302
TrG0389W	186	0.999	17.6205
TrA1259C	2820	24	3.95841
TrB0151C	576	39	48.2224
TrB1653C	675	95.999	92.2759
TrD0602W	2367	74.007	14.795
TrB0081C	1203	0	0
TrB1634W	1026	13	6.98307
TrA1957C	813	0	0
TrG1062C	894	0	0
TrB0149C	1467	19	6.56433
TrD1261W	864	30	20.2355
TrB0145C	4974	4	0.360117
TrB0144W	891	31	20.0552
TrA0629W	2064	25	5.82404
TrG0412W	633	3	3.18449
TrB0135W	1956	28	6.93134
TrB1675C	666	313.582	307.65
TrB0130C	1155	22	10.1675
TrB0126C	384	0	0
TrB0205W	465	0	0
TrB1176W	522	2	2.93034
TrF0191C	2988	2	0.309766
TrA1915W	315	1	4.2584
TrC1238W	303	0	0
TrF0826W	1437	62	21.9533
TrB0655C	3291	145	20.2342
TrB0117C	1185	115	51.477
TrB0115W	3936	20	2.30505
TrG0722W	912	5	3.1351
TrB0989W	2202	8	1.7332
TrG0994C	1455	9	3.13991
TrB0113W	228	0	0
TrB0770W	384	11	30.0625
TrF0054W	2019	37	8.83653
TrA1292C	243	16.293	136.281
TrB0112W	873	0	0
TrA0505W	654	8	8.07086
TrF0364C	1803	34	9.23584
TrB0485C	948	9	5.35998
TrA0008W	1032	3	1.59941
TrG1021W	936	4	2.42273
TrB0199C	3690	7	0.864144
TrB0675W	396	60	153.392
TrE0849W	1020	230	124.486
TrB0111W	1365	16	6.02511
TrD0032W	1386	1	0.369722
TrB1235W	1428	122.394	43.6637
TrA1168C	189	0	0
TrB0109W	4524	0	0
TrB0107C	3306	105	14.5809
TrA0994W	789	6	4.59035
TrE0076C	1425	22	7.86819
TrB0106W	2901	22	3.51846
TrC1520C	1437	3	1.06226
TrC0199C	1809	0	0
TrB0103C	201	11	159.394
TrA0235C	297	0	0
TrF0965C	453	40	76.7475
TrB1173W	1944	47	11.7163
TrB0451W	2367	72	14.3938
TrB0099W	1827	45	12.0401
TrB0097W	1197	18	7.95716
TrF0466W	2094	0	0
TrB0093W	591	9	10.6655
TrA1424W	459	1	1.86844
TrA0431C	1902	10	2.55548
TrB0092C	2697	71	12.2944
TrE0452C	204	17	236.537
TrE1093W	1671	11	3.26199
TrB0123W	465	16	29.132
TrE0928W	2139	9	2.01424
TrD1086W	651	72	73.1561
TrB0090C	1500	0	0
TrA1881W	558	1	1.30437
TrB0088C	2064	4	0.931847
TrB1328W	435	9	18.7815
TrA0105C	3327	192.986	26.6174
TrB1910W	1824	1	0.268061
TrB1503C	708	1	0.89483
TrC1372C	1371	8	2.9967
TrD0135C	1317	0	0
TrB0570W	165	0	0
TrC0593W	780	201	156.296
TrD0808C	216	3.897	45.9085
TrA0610W	171	1	20.7368
TrB0714C	3834	21	2.48882
TrB0082C	2949	0	0
TrD0117W	1137	2	0.942686
TrG0502C	78	0	0
TrE0798C	1170	580.709	264.093
TrB0648W	3123	84	12.4029
TrE1068W	2697	37	6.40695
TrB0080C	1578	0	0
TrB0543W	1299	13	5.19795
TrB1266C	1341	18	6.92483
TrB1735C	795	0	0
TrE0738C	1473	5	1.71911
TrB1642C	1464	18	6.23398
TrB0077C	975	0	0
TrB0076C	2379	3	0.596392
TrA1920W	1185	0	0
TrB1858C	750	3	2.46747
TrB0075W	2031	9	2.1351
TrC0996W	174	0	0
TrE0265W	2172	76	16.7199
TrB0074C	4554	53	5.23513
TrF0977W	1062	18	9.24996
TrA1688C	4032	158	17.7499
TrB0096W	489	2	3.30398
TrE1278W	600	0	0
TrC0577W	1353	8	3.04478
TrD0362C	2034	6	1.42103
TrB1655W	1062	3	1.54166
TrD0928W	942	35.997	21.6188
TrA0275W	282	3	16.7716
TrB0057W	1269	2	0.822798
TrC0154C	1491	3	1.01673
TrC0483C	894	16	10.3042
TrE0653C	1557	1	0.32204
TrB0052W	777	13.99	10.9382
TrB0051C	1080	4	2.01196
TrB0048C	219	0	0
TrB0043W	615	3	3.33352
TrA0771C	411	3	7.07371
TrB1366W	282	2	11.1811
TrB0041C	891	23	14.8797
TrD0867W	1161	31	14.2345
TrB1625W	273	4	24.34
TrA1827C	2112	47	10.6698
TrB0038W	1251	0	0
TrE0858W	4680	14	1.3437
TrB0034C	6117	19	1.37838
TrD1091C	225	0	0
TrB0215C	981	6	3.41624
TrD0982C	1578	15	4.75529
TrB0028W	954	6	3.54373
TrG0503C	1056	0	0
TrD1266C	180	2	37.9378
TrB0021C	684	211	198.792
TrC0137C	156	0	0
TrE1026C	291	0	0
TrB0017C	864	2	1.34903
TrA1147W	3114	1	0.148114
TrA0593W	561	0	0
TrB1596W	3132	20	2.9439
TrB0013C	1251	0	0
TrB0011W	1029	24	12.8434
TrF0445C	1839	11	2.92117
TrB0944C	1035	19	10.0918
TrB0005C	780	4	3.11038
TrC0388C	534	2	2.81467
TrF0651W	1047	5	2.61667
TrB1657C	1425	27	9.65642
TrB0957C	852	25	17.1886
TrB0004W	1719	6	1.72187
TrB0585C	201	0	0
TrC0710C	531	4	5.68546
TrC0793C	1416	1	0.360362
TrB0839W	7296	41.114	2.48492
TrB0008C	1290	15	6.04861
TrF0733W	1716	0	0
TrA2147C	612	0	0
TrB0707C	600	6	6.93748
TrD1243W	2664	24	4.21223
TrA2145W	1269	0	0
TrB0428W	990	0	0
TrB1922W	561	36	46.5314
TrB0026C	705	2	1.80093
TrA2135W	2364	0	0
TrA2130C	549	2	2.6823
TrA0687W	2835	16	2.62374
TrG0618C	2535	5	0.926683
TrC0843C	882	3	1.96761
TrC1135W	2826	48	7.89852
TrD0248C	306	1168.67	5336.8
TrG1170C	1521	2	0.662056
TrA2127W	861	1	0.677728
TrB0172W	1659	1070.04	319.982
TrB1788C	522	15	21.9776
TrB1651C	3585	0	0
TrC1343W	2835	141	23.1217
TrA2122C	726	1	0.862337
TrD0770W	600	34	39.3124
TrB1783C	264	139	924.523
TrF0011W	180	0	0
TrA2118W	1077	0	0
TrA2117C	3033	12	1.82875
TrB0406C	993	0	0
TrD1240C	849	4	2.76348
TrA2115C	1065	10	5.12038
TrA1942C	2091	41	9.41278
TrC0946C	918	0	0
TrD1332C	504	0	0
TrA2113C	2169	1	0.220339
TrA2110C	2193	19	4.13524
TrA2107C	1809	24	6.49463
TrA2106W	675	53	50.9445
TrA2104C	2298	56	11.5689
TrA0621C	2229	1	0.213722
TrB0359C	1674	2	0.591855
TrB1437W	2682	2	0.348441
TrD0241W	2214	3	0.646017
TrA1902W	207	3.081	41.1126
TrA2103W	1236	6	2.54945
TrA1605C	1650	12	3.6112
TrC0756W	576	5	6.18235
TrA2102C	891	7	4.52859
TrF0443W	1152	0	0
TrB1669W	834	66	46.7297
TrA1769C	1191	378.881	168.537
TrG1060W	402	10	24.7427
TrD1319W	1305	2	0.795216
TrA2101C	783	0	0
TrB1315C	2334	27	5.48238
TrC1150W	267	0	0
TrC1276W	930	13	7.94146
TrA2098C	1695	0	0
TrE0943C	1635	0	0
TrD0691C	843	1	0.697638
TrB1388W	1611	24	7.42652
TrA2094C	2583	0	0
TrA2086C	1707	2	0.578622
TrB1571C	1686	46	13.5004
TrA1350W	1461	21	7.29071
TrA1584W	1671	67.923	20.1422
TrG0580W	582	3	3.64615
TrB0009W	1725	7	2.00078
TrB0552C	1713	2	0.576279
TrE0324C	1551	5	1.61752
TrA2083W	462	1	1.84428
TrA2082C	1227	0	0
TrC0236C	1386	21	7.76417
TrA2080C	342	0	0
TrA2077W	1920	40	10.113
TrG0631W	1008	0	0
TrB1568C	120	0	0
TrD0008W	1503	9	3.02141
TrA2076W	294	56	281.964
TrA2075C	1965	7	1.72384
TrG0340C	717	186	163.36
TrC0092C	579	20.883	25.5987
TrA2079C	2166	6	1.32409
TrB1312C	1839	13	3.45229
TrA2067C	1005	15	8.27602
TrA2066W	2754	3	0.507746
TrE1270C	429	0	0
TrC0669C	1524	0	0
TrA2063W	1458	58	20.1855
TrD0341C	1218	344	148.834
TrA1757W	987	5	2.82432
TrG0487C	612	30	33.5967
TrB0226W	627	3	3.23269
TrA2061C	261	10	68.5616
TrA2126W	609	0	0
TrA2060C	1047	0	0
TrB1782C	747	86	71.1453
TrD0107W	7854	24	1.34437
TrD1009C	1554	3	0.968312
TrA2148W	1077	0	0
TrG1163C	1353	0	0
TrB1411C	231	6	58.0321
TrA2058W	4881	10	0.918297
TrA0750W	786	19	14.6146
TrE0249C	951	0	0
TrB1537C	1155	22	10.1675
TrA2054W	930	1	0.610881
TrA2049W	183	9	164.931
TrD1186C	2577	22	4.0044
TrA0075W	210	2	25.5973
TrA2048C	1902	21	5.36651
TrA2044W	1737	0	0
TrD0834C	1203	7	3.07535
TrA2042W	858	0	0
TrB1560C	1005	6	3.31041
TrA0737C	249	1.583	12.354
TrG0030C	1203	7	3.07535
TrA2041C	996	4	2.2329
TrB1950W	432	0	0
TrA2038C	1581	0	0
TrD1433W	879	0	0
TrD1095W	210	1	12.7986
TrE0153C	438	0	0
TrA2036W	456	5	9.46606
TrB1210C	1866	12	3.1341
TrB1946C	2586	9	1.6319
TrD0006W	1422	1	0.358546
TrB0537W	1083	60	30.0732
TrC0984W	1377	3	1.11788
TrA2033W	1422	0	0
TrC1226W	1599	6	1.87292
TrC1333W	1383	1715.09	635.759
TrB1324C	2109	55	12.5059
TrG0954W	387	16	42.9924
TrC0854C	2967	12	1.87287
TrA0798W	2067	5	1.16291
TrA2029W	1674	0	0
TrG0961C	2100	23	5.25491
TrA2025W	1257	16	6.65938
TrA0451W	4389	57	5.85366
TrB0795W	2109	1	0.227379
TrA2019C	1050	1	0.521417
TrB0225W	864	2	1.34903
TrA0673W	1068	30	15.3061
TrA2017C	1470	33	11.3736
TrA2096W	1662	6	1.79046
TrF0071C	1923	141	35.585
TrA1851C	195	589	9227.82
TrA2015W	2076	6	1.38868
TrB0998W	2967	56	8.74004
TrB1815W	1323	84	32.8485
TrA1152C	2949	16	2.51369
TrB0439C	1074	2	1.01314
TrB0739W	1335	12	4.64163
TrA2014C	924	2	1.23234
TrB0936C	1869	11	2.86766
TrA2013C	621	1	1.09411
TrD0339C	1395	2	0.733727
TrB0889C	171	0	0
TrA2100W	2322	1	0.204217
TrA2007C	1482	3	1.02405
TrA2004W	267	0	0
TrG0439C	1011	18	9.85482
TrG0398W	177	0	0
TrB1677W	1884	41	10.5916
TrA0470C	1128	16	7.61716
TrB0040C	1434	17	6.03448
TrA2001C	948	1	0.595553
TrB0162W	465	34.027	61.9548
TrA0428W	1269	16	6.58239
TrA1272W	225	1	10.4484
TrA1997W	849	11	7.59958
TrB1944C	1533	0	0
TrC0327C	1947	23	5.72346
TrG1097C	165	7	153.168
TrA1995C	1347	0	0
TrA1993W	597	3	3.49709
TrA1992W	3531	39	5.0465
TrF1164C	1713	1	0.28814
TrA1981C	873	0	0
TrF0722C	2484	30	5.68596
TrB1076C	3024	2	0.305774
TrA1980C	504	9	14.0538
TrD1082W	2514	40	7.48165
TrA1979C	903	43	27.3222
TrB1255C	1512	3	1.00006
TrB0493C	846	2	1.38848
TrB0238W	1911	58	14.7424
TrD0122W	747	0	0
TrG0761C	1206	4	1.75194
TrF0330C	684	0	0
TrA1978W	3630	0	0
TrA1082C	753	5	4.08883
TrA1976C	5121	0	0
TrC0144C	510	0	0
TrD0112C	1404	288.002	104.847
TrB1593C	432	23	48.7058
TrE0773W	1926	26	6.55016
TrG0821W	1191	0	0
TrB0424C	957	6	3.52912
TrA1972W	660	0	0
TrF0452W	1464	3	1.039
TrE0441C	2376	14	2.78705
TrG0337C	177	3	58.7503
TrB1400W	2139	25	5.5951
TrA2144C	438	0	0
TrD1412C	1281	31	12.6076
TrA1969W	1020	0	0
TrF0572W	5001	38	3.40174
TrB0499C	2478	172.002	32.6869
TrF0299C	807	0	0
TrB0746C	1251	47	19.6771
TrA0285W	3030	12	1.83071
TrB0727C	2118	12	2.71554
TrD1393W	2676	23	4.01691
TrA1964C	1209	0	0
TrB0660W	345	0	0
TrA1963W	1230	0	0
TrG0795C	1473	16	5.50115
TrA1959W	114	0	0
TrA1958C	375	3	8.63306
TrA1955C	1710	4	1.1549
TrC1291C	1329	2	0.777833
TrB0464C	570	0	0
TrC0768C	2028	27	6.41598
TrA1954W	1212	8	3.48244
TrD1050W	2688	112	19.465
TrA1893C	2475	0	0
TrD0847C	4353	70	7.25149
TrA1952W	666	44.01	43.178
TrA1367C	1536	102	33.3767
TrB1528C	1830	12	3.20466
TrA0797C	1554	5	1.61385
TrA0502C	3087	21	3.1398
TrG0343C	348	13	44.0815
TrB0711C	2823	56	9.22561
TrC0888W	450	14	27.2282
TrA1130C	2409	64	12.5478
TrA1949W	222	0	0
TrF0889W	414	18	41.7788
TrB0203W	1878	0	0
TrA1228C	459	25	46.711
TrC0514C	1587	53	16.6905
TrB0744C	1035	10	5.31146
TrB0928W	3237	51	7.24472
TrC1438W	174	0	0
TrA1943W	1977	44	10.7611
TrD0073C	1146	0	0
TrG0211C	1077	0	0
TrD0942W	906	0	0
TrG0153C	870	0	0
TrF0848W	546	10	13.539
TrA1940C	852	9	6.18789
TrB0279W	354	0	0
TrA1938C	726	104	89.683
TrB1971C	2817	12	1.9815
TrC1113C	2175	5	1.0983
TrC0336C	858	1	0.68097
TrA1934C	3090	20	2.98715
TrC0091W	276	46	271.87
TrE0586C	2367	5	0.99957
TrD0033W	2655	4	0.704645
TrA2109C	843	16	11.1622
TrC0686W	1773	11	3.0462
TrD0189W	1275	0	0
TrA1928W	459	133	248.502
TrC0561C	1035	27	14.3409
TrA1180C	1410	42.028	15.2224
TrC0158C	678	1	0.954778
TrD1377W	1023	0	0
TrF1045C	1746	0	0
TrA1921W	156	0	0
TrB1193W	906	7	4.42807
TrB0985C	543	0	0
TrG0054C	1797	81	22.0873
TrE0184W	501	0	0
TrC0929W	2814	27	4.46356
TrD0437W	2454	70	13.4463
TrA1907C	2280	0	0
TrE0093C	621	6	6.56466
TrA1904W	1686	0	0
TrD0225W	3204	0	0
TrA2064C	948	18	10.72
TrE0089W	708	20	17.8966
TrB1606C	819	26	18.8775
TrA0548W	390	0	0
TrA1899C	3117	0	0
TrA0053C	336	0	0
TrB0896C	1626	270.982	82.9505
TrA0017W	1344	2	0.76735
TrF0444C	1164	22	10.0694
TrC0906W	1263	12	4.96549
TrD1349C	1728	27	7.70181
TrG0616W	1932	10	2.51041
TrB1806C	2745	159	27.0069
TrD0624C	1440	8	2.82566
TrC0875W	159	1	22.9958
TrA1897C	2100	34	7.76813
TrF0743W	591	1	1.18506
TrE0049C	1830	208	55.5475
TrC0379C	612	215	240.779
TrA1895C	573	7	8.73098
TrA1894W	3615	3	0.378556
TrE0131C	1947	106.123	26.4083
TrB0915C	819	1	0.726058
TrB0528C	3654	0	0
TrA1892C	2313	0	0
TrB1887C	1518	0	0
TrF0085C	204	0	0
TrA1891W	1371	9	3.37128
TrA1162W	549	3	4.02345
TrG0582W	1266	173.954	71.7721
TrC0562W	630	3	3.2084
TrB1381C	1797	148.106	40.386
TrA1886C	1071	0	0
TrA1885C	1254	46	19.2019
TrB0201C	774	1	0.786177
TrC0310W	2133	47	10.552
TrA1884W	1746	0	0
TrA0723C	1308	3	1.1895
TrA0200C	1866	20	5.2235
TrA0417W	948	4	2.38221
TrA0874C	1887	35	9.0252
TrC1374W	1425	0	0
TrA1137C	519	0	0
TrE0271C	192	19	310.461
TrF0038C	972	0	0
TrA1310C	2508	5	0.937671
TrA1321W	2451	24	4.61639
TrC1300W	2115	26	5.89304
TrF0473W	1701	3	0.871476
TrB0484W	1425	13	4.64939
TrD0106C	1626	2507.85	767.68
TrG1091W	1122	7	3.35495
TrF0142C	933	17	10.3406
TrA1673W	1971	10	2.45414
TrC0547W	3675	23	2.8517
TrC0066C	675	0	0
TrB0165C	1350	4	1.52647
TrB0791W	933	38	23.1143
TrA1511W	978	0	0
TrA1808W	1398	3	1.09776
TrA1967W	2154	0	0
TrA1544W	3288	0	0
TrD0128W	1791	8	2.18986
TrB1616W	1629	94	28.7126
TrE0920W	828	12	8.58151
TrA1987C	1473	0	0
TrB1903W	1164	19	8.69633
TrA0855W	1782	63	17.3452
TrA0584C	468	304.992	548.316
TrA2134C	1869	1	0.260697
TrG0593C	1407	34	12.3461
TrA1580C	1062	397.993	204.523
TrB1720W	471	4	7.10175
TrA0849C	1620	50	15.3717
TrG0383W	465	23	41.8773
TrC0619C	321	0	0
TrA0575C	981	0	0
TrB0110C	1038	0	0
TrE0975C	3504	37	4.8272
TrC1530C	1425	4	1.43058
TrA0841W	168	0	0
TrD1323C	1590	1	0.31422
TrD0789C	1515	39	12.9704
TrA0422W	942	0	0
TrB0908W	3777	10	1.2042
TrG0902C	1857	4	1.05048
TrB0295W	1353	3	1.14179
TrE1006W	852	70.999	48.8149
TrC0087C	1053	0	0
TrF0932C	1497	15	5.05956
TrA0840C	2163	122.227	27.015
TrC1419W	1119	21	10.0989
TrD0579C	945	2	1.19611
TrA0832W	846	2	1.38848
TrA0947W	2832	2	0.328346
TrD0763C	1302	10	3.98722
TrA0077W	591	2	2.37011
TrA0829W	3570	24	3.06926
TrC0801W	3420	21	2.81193
TrE1070W	1410	20	7.24391
TrE0716W	1101	7	3.43594
TrC1269W	1497	28	9.44451
TrG0885W	2118	9	2.03665
TrA0716C	1944	44	10.9684
TrF0377W	1563	9	2.88531
TrA1128W	2454	26	4.99434
TrF1046C	3909	9	1.04489
TrB0596W	1098	17	8.3733
TrD0483C	789	11	8.41564
TrB1839W	735	15	12.7044
TrA1718W	1209	3	1.30992
TrA0002C	2364	0	0
TrA0816W	1434	30	10.6491
TrB0095C	576	0	0
TrA0104W	414	35	81.2366
TrC0551W	714	53	46.8377
TrB0355C	1875	10	2.59745
TrA0813W	537	1015	1414.48
TrE1305W	783	0	0
TrA1245W	381	260	722.751
TrE1025C	1965	23	5.66405
TrC0585C	306	27	123.297
TrA0810W	1056	11	5.69387
TrE0825C	984	21	11.9093
TrA0283W	1479	8	2.73735
TrC1273C	333	0	0
TrB0218W	1359	1	0.378572
TrA1774W	1170	27	12.279
TrE0212W	354	1	3.26449
TrB0559W	663	1	0.987889
TrE0358C	2751	45	7.62525
TrF0581C	288	0	0
TrA0799C	3708	47	5.77207
TrG0850W	2823	17.091	2.81564
TrA1224W	3105	56	8.32036
TrB1333W	1497	12	4.04765
TrD0820C	1293	26	10.4546
TrG0058W	522	0	0
TrA1982W	618	0	0
TrB1830C	1932	48	12.05
TrA0097W	3333	6	0.825941
TrA0333C	501	23	36.3131
TrE1217W	225	5	52.2419
TrA1299C	2268	46	9.643
TrA0785W	1548	27	8.75451
TrB1504C	1158	1	0.460664
TrE1307C	207	0	0
TrD0494C	1350	6	2.28971
TrA1338C	3057	71	10.7282
TrA0781C	1656	19	5.69365
TrB1853W	1395	1	0.366863
TrA0032W	882	0	0
TrB0284C	540	0	0
TrE0828W	1191	16	7.11724
TrA1271C	1074	14	7.09199
TrA2056C	3276	61	8.55426
TrG1116C	585	21	25.3071
TrB0496C	975	403.042	231.33
TrA1157C	2625	1	0.178369
TrA0779C	366	1	3.03338
TrD0054W	1215	1	0.433978
TrA1332C	771	11	8.69583
TrA1086W	3282	38	5.31841
TrC0392C	333	2	7.4873
TrD0076C	1929	0	0
TrA1276C	933	24	14.5985
TrA0055W	1962	0	0
TrB0280W	738	0	0
TrA0775C	786	2	1.53838
TrA0535C	816	4	2.91911
TrA0353W	2949	6	0.942634
TrG0319C	1527	337	111.04
TrB1155C	1701	32	9.29574
TrA0774C	882	1	0.65587
TrC0010W	1749	0	0
TrB1335W	2565	70	12.8068
TrA1167W	2145	4	0.89241
TrC0938C	1947	13	3.235
TrF1147C	4350	2	0.207336
TrA0755W	147	100	2566.44
TrG0497W	1074	26	13.1708
TrA1574C	2868	29	4.69602
TrA0806W	795	86.963	65.8256
TrA0752W	462	1	1.84428
TrB0823C	1509	0	0
TrB0239C	4578	3	0.294692
TrB0971W	1434	29	10.2941
TrC0549W	138	64	1867.99
TrB0268W	4338	40	4.15884
TrB0073C	1185	5	2.23813
TrB1051C	360	13	40.9029
TrF0495C	2172	0	0
TrA1007C	984	78	44.2348
TrD1358C	1569	46.063	14.701
TrD0086W	2415	2	0.39104
TrB1812C	384	6	16.3977
TrA1363W	1551	2	0.647009
TrG0686C	1197	35	15.4723
TrA1237C	65	0	0
TrB0308C	432	51.242	108.513
TrB1645W	282	2	11.1811
TrA1746C	159	0	0
TrD0849W	420	22	49.4864
TrA0746W	3450	16	2.12245
TrA0745W	1554	185.734	59.9496
TrB1154C	1740	6	1.6979
TrA1962W	987	0	0
TrF0417W	1245	0	0
TrA0744W	366	3	9.10014
TrB1320C	1887	39	10.0566
TrB0520C	1089	44	21.8994
TrA0086W	798	0	0
TrC1088W	2388	327	64.7354
TrA0834W	2850	12	1.95653
TrA0644W	885	51	33.2962
TrF0971C	1881	22	5.69361
TrA1278W	399	0	0
TrC0728W	780	7	5.44316
TrB0342W	1833	4	1.06622
TrA0733C	381	0	0
TrB1048W	1026	30	16.1148
TrB1716W	552	11	14.6153
TrA1495C	4083	7	0.775978
TrB0443C	1098	0	0
TrA0730W	672	44	42.5811
TrA0380W	804	18	13.4109
TrD0593C	1473	5	1.71911
TrA1538W	1293	25	10.0525
TrB1574C	1851	10	2.63593
TrA0290W	357	0	0
TrC1365W	1035	0	0
TrE0375C	522	7	10.2562
TrB1615C	780	19	14.7743
TrA0039W	588	0	0
TrA0057C	2523	9	1.67676
TrA0637W	1635	62	18.8572
TrA0550W	2643	32	5.6652
TrB1693W	1512	31	10.334
TrA1029W	3090	47	7.0198
TrD0315W	180	1	18.9689
TrC0057C	1164	42	19.2235
TrA0722W	573	2	2.49457
TrB1137C	1299	33	13.1948
TrD0708C	1557	11	3.54244
TrC0346W	600	3	3.46874
TrB1446C	2301	0	0
TrA0719W	321	10	40.749
TrA1100C	822	39	28.1726
TrG0896W	2325	7	1.42747
TrB1943W	444	0	0
TrE0703W	603	455	521.858
TrB0108C	507	22	33.9816
TrA0599C	1836	9	2.39451
TrG1202W	1560	0	0
TrB0690W	222	2	21.7476
TrC0779C	2019	1	0.238825
TrB0064C	1632	617	188.061
TrA0709W	534	21	29.554
TrG0739C	1299	27	10.7957
TrA1540W	471	0	0
TrA0435W	2286	24	4.98706
TrA0137C	1149	65	30.2368
TrA0705C	1689	5	1.46442
TrC0221C	819	77	55.9065
TrB1174W	4542	9	0.891459
TrA1684W	2424	38	7.39927
TrG0521W	1305	10	3.97608
TrA1625W	513	44	66.5208
TrA0340W	1023	4	2.15678
TrA1522C	2826	6	0.987315
TrA0740C	1056	10	5.17624
TrA0466W	648	2	2.04672
TrC1452C	1278	31	12.6437
TrG0804W	1230	27	11.5414
TrC0323W	3435	7	0.932921
TrB0296C	450	316	614.578
TrB1440C	2145	21	4.68515
TrC0993C	1053	21	10.9098
TrA1239C	708	27	24.1604
TrB1713C	1053	51	26.4952
TrF0075W	171	3	62.2104
TrB0250W	1587	0	0
TrA1793W	318	0	0
TrG0189W	1605	0	0
TrC0001C	2667	0	0
TrE0156C	5319	40	3.35698
TrA0682W	1578	8	2.53615
TrC1181C	1050	0	0
TrG0519C	1074	31	15.7037
TrC0529W	681	81.037	76.857
TrA0678W	2217	91	19.5663
TrD0923C	291	1	5.16337
TrA0783C	1248	12	5.03874
TrE0519W	972	10	5.76284
TrA0672W	1779	51	14.0686
TrD0984W	237	20	179.627
TrB0101W	216	0	0
TrA0389W	3903	56	6.51214
TrA1358W	5427	27	2.21886
TrE0040C	1575	0	0
TrA0671C	3984	19	2.16179
TrA0670C	492	10	16.3305
TrC0560W	456	15	28.3982
TrA1026W	3789	47	5.64067
TrB1105W	1710	19	5.48576
TrB1316C	1401	6	2.18989
TrC1163C	2562	3	0.549569
TrA0804W	1548	39	12.6454
TrC0187W	615	0	0
TrA0656C	1254	64	26.7156
TrA0649C	1722	55	15.752
TrB0157C	369	30	89.4035
TrB1621C	558	34	44.3486
TrA1644W	5649	24	1.8915
TrG0788W	2814	0	0
TrA0654C	90	0	0
TrA0964C	363	0	0
TrB1600C	1671	69	20.4615
TrC0220W	2613	121	21.6914
TrA0650C	474	22	38.5789
TrD0724C	2637	86	15.2632
TrC0172C	1200	74	32.6115
TrB0158C	1191	1	0.444828
TrB1652C	180	25.001	474.239
TrA0507W	666	6	5.8865
TrE0405C	672	32	30.9681
TrB0575W	1008	21	11.5417
TrC0695W	1227	10	4.28749
TrF0295C	1359	17	6.43573
TrB1974C	1140	0	0
TrA0665W	549	17	22.7996
TrA0073C	2982	12	1.86265
TrA0883W	1350	3	1.14485
TrA0845W	1008	0	0
TrF0348W	474	5	8.76793
TrA0232C	1407	7	2.54184
TrA0727W	3669	1	0.124203
TrA0291C	2571	53.006	9.67286
TrD0809C	1143	6	2.80945
TrA1058C	1317	278	109.314
TrA1848C	555	590.742	777.667
TrA0868C	1071	450	228.771
TrB0031W	1362	1	0.377568
TrA1459C	519	50	74.0201
TrA0642W	1842	82	21.7354
TrB1380C	165	5	109.405
TrA0559C	1017	1	0.543311
TrB0061C	2148	14	3.11855
TrD1439W	429	1208	2596.23
TrB0267W	1731	1	0.284682
TrA0636C	2373	2	0.398708
TrD1299W	378	73	206.42
TrA0634C	1047	9	4.71001
TrA0552C	2007	6	1.44263
TrE0109C	2829	2	0.328725
TrA0983W	2940	15	2.36441
TrA0442W	2217	5	1.07507
TrB0793W	756	3	2.43928
TrA0631C	2127	24	5.40529
TrC0070W	1020	2	1.08249
TrF0046C	1476	48	16.4637
TrC0508C	2124	13	2.93251
TrB1825C	846	4	2.77696
TrE0901C	1332	19	7.36928
TrA0256C	1422	0	0
TrA0626W	3276	15	2.10351
TrA0707C	2190	32.016	6.97886
TrA1693C	2025	81	19.2801
TrA0578C	1671	0	0
